3	4	0.01792700553413963
3	2	0.1125672705002378
3	1	0.1276749906033961
4	5	0.2020415372090327
4	3	0.13584150052238794
5	6	-0.018544094001290486
6	7	0.015798826945113864
7	8	-0.007777186242932069
8	9	-0.021614327208326213
9	10	0.04098089377804803
10	11	-0.021993160208942042
11	12	-0.0009530352022152633
12	13	0.011458326900170207
13	14	-0.010916960802779499
14	15	0.0010049826803556483
15	16	0.01706151829632096
16	17	-0.011960866296359278
17	18	0.037356206849369605
18	19	-0.028481716115442222
19	20	-0.00560394367743431
20	21	0.01226716663233264
21	22	-0.00783746368434482
22	23	-0.0009962419556317423
23	24	0.013877839545082232
24	25	-0.022846182970715827
25	26	0.02191929527558544
26	27	-0.01845481937316938
27	28	0.005630759886832787
28	29	0.021524713796761206
29	30	-0.027762221511600568
30	31	0.02443675707330784
31	32	0.006028728571045666
32	33	-0.025606843859697644
33	34	-0.012055148107336905
34	35	0.03861665780930858
35	36	-0.014994619463361253
36	37	0.004794593699593196
37	38	-0.011573303115984451
38	39	-0.005008282349643393
39	40	0.0016281854819724245
40	41	-0.01433558428837238
41	42	0.020254091038756347
42	43	0.006881450595958398
43	44	0.0015332608269450487
44	45	-0.007830273865935287
45	46	0.006042013377582742
46	47	-0.0064659944788910545
47	48	0.0097189326947342
48	49	-0.00853508210348209
49	50	-0.014560992985171009
50	51	0.024616578599699637
51	52	-0.021071809733104192
52	53	0.009532340911002656
53	54	-0.014705753495038665
54	55	0.011878342494694001
55	56	0.004901387001955387
56	57	-0.011300883866706544
57	58	0.009484353970390276
58	59	-0.012465301144010774
59	60	-0.006691105286770069
60	61	0.02000858588202538
